cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-2568,2020-01-15T17:15:18.177,Modified,3.9,LOW,3.1
CVE-2020-2569,2020-01-15T17:15:18.253,Modified,3.9,LOW,3.1
CVE-2020-2570,2020-01-15T17:15:18.317,Modified,5.9,MEDIUM,3.1
CVE-2020-2571,2020-01-15T17:15:18.380,Modified,3.3,LOW,3.1
CVE-2020-2572,2020-01-15T17:15:18.457,Modified,2.7,LOW,3.1
CVE-2020-2573,2020-01-15T17:15:18.520,Modified,5.9,MEDIUM,3.1
CVE-2020-2574,2020-01-15T17:15:18.583,Modified,5.9,MEDIUM,3.1
CVE-2020-2576,2020-01-15T17:15:18.647,Modified,6.5,MEDIUM,3.1
CVE-2020-2577,2020-01-15T17:15:18.707,Modified,4.9,MEDIUM,3.1
CVE-2020-2578,2020-01-15T17:15:18.787,Modified,5.8,MEDIUM,3.1
CVE-2020-2579,2020-01-15T17:15:18.847,Modified,6.5,MEDIUM,3.1
CVE-2020-2580,2020-01-15T17:15:18.927,Modified,4.9,MEDIUM,3.1
CVE-2020-2581,2020-01-15T17:15:18.987,Modified,4.0,MEDIUM,3.1
CVE-2020-2582,2020-01-15T17:15:19.067,Modified,8.2,HIGH,3.1
CVE-2020-2583,2020-01-15T17:15:19.130,Modified,3.7,LOW,3.1
CVE-2020-2584,2020-01-15T17:15:19.207,Modified,4.4,MEDIUM,3.1
CVE-2020-2585,2020-01-15T17:15:19.287,Modified,5.9,MEDIUM,3.1
CVE-2020-2586,2020-01-15T17:15:19.347,Modified,9.9,CRITICAL,3.1
CVE-2020-2587,2020-01-15T17:15:19.410,Modified,9.9,CRITICAL,3.1
CVE-2020-2588,2020-01-15T17:15:19.487,Modified,4.9,MEDIUM,3.1
CVE-2020-2589,2020-01-15T17:15:19.550,Modified,4.9,MEDIUM,3.1
CVE-2020-2590,2020-01-15T17:15:19.613,Modified,3.7,LOW,3.1
CVE-2020-2591,2020-01-15T17:15:19.690,Modified,8.2,HIGH,3.1
CVE-2020-2592,2020-01-15T17:15:19.753,Modified,5.3,MEDIUM,3.1
CVE-2020-2593,2020-01-15T17:15:19.817,Modified,4.8,MEDIUM,3.1
CVE-2020-2595,2020-01-15T17:15:19.897,Modified,5.8,MEDIUM,3.1
CVE-2020-2596,2020-01-15T17:15:19.957,Modified,4.7,MEDIUM,3.1
CVE-2020-2597,2020-01-15T17:15:20.020,Modified,4.7,MEDIUM,3.1
CVE-2020-2598,2020-01-15T17:15:20.083,Modified,6.1,MEDIUM,3.1
CVE-2020-2599,2020-01-15T17:15:20.160,Modified,4.2,MEDIUM,3.1
CVE-2020-2600,2020-01-15T17:15:20.223,Modified,6.1,MEDIUM,3.1
CVE-2020-2601,2020-01-15T17:15:20.300,Modified,6.8,MEDIUM,3.1
